Name,Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
contextless,1.6e-07,60,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.30226856 5.07929082] [2.46809242 0.08958747],[5.02064987e-01 4.97935012e-01 1.32999900e-10 2.12799815e-17 3.40479660e-24 5.44767376e-31],[[0.65463868 0.00684357]  [0.00684357 0.74106047]] [[ 0.6601945  -0.05659303]  [-0.05659303  0.70431446]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,60,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.30222272 5.08193949] [1.88363779 0.09187327],[5.01570027e-01 4.98429973e-01 1.33000121e-10 2.12800168e-17 3.40480224e-24 5.44768279e-31],[[0.65459152 0.00809979]  [0.00809979 0.73461931]] [[ 0.99795995 -0.02469221]  [-0.02469221  0.70894089]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,61,300,3000,6,True,0.4960389968041097,1.0,2,2,[ 1.19793664 -0.08119137] [1.20063554 4.90945632],[9.00067397e-04 4.97667966e-01 5.01431966e-01 1.32890881e-10 2.12625381e-17 3.40200560e-24],[[ 0.71849646 -0.06519411]  [-0.06519411  0.77786323]] [[ 0.7175838  -0.06352098]  [-0.06352098  0.82811304]],2,"{0: 0, 1: 598, 2: 602, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,61,300,3000,6,True,0.4893867957023618,0.9867000197681673,2,2,[1.19925566 4.90081983] [ 2.3844843  -0.08810883],[5.04244528e-01 8.95856308e-04 4.94859616e-01 1.32775891e-10 2.12441398e-17 3.39906187e-24],[[ 0.71626834 -0.06248342]  [-0.06248342  0.84957556]] [[ 0.73988573 -0.09701896]  [-0.09701896  0.76498998]],2,"{0: 606, 1: 0, 2: 594, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,61,300,3000,6,True,0.4927099932746571,0.9933388891944935,2,2,[1.20020098 4.90698637] [ 1.78961854 -0.08310782],[5.03123092e-01 8.97242739e-04 4.95979665e-01 1.32776896e-10 2.12443005e-17 3.39908759e-24],[[ 0.71699717 -0.06389973]  [-0.06389973  0.8342791 ]] [[ 1.08078498 -0.08440122]  [-0.08440122  0.77446171]],2,"{0: 604, 1: 0, 2: 596, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,62,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.16647239 0.05964172] [1.16637843 5.05083466],[5.00301045e-01 8.88125232e-04 8.85593727e-04 8.84000243e-04 4.97041236e-01 1.32337889e-10],[[0.73726561 0.0098336 ]  [0.0098336  0.69788777]] [[0.73735129 0.00968883]  [0.00968883 0.69859707]],2,"{0: 600, 1: 0, 2: 0, 3: 0, 4: 600, 5: 0}",0,0,0
contextless,1.6e-07,62,300,3000,6,True,0.49937369519832986,1.0,2,2,[2.34646249 0.05872543] [1.16706611 5.04928331],[5.00110320e-01 8.86726903e-04 4.99002953e-01 1.32779578e-10 2.12447297e-17 3.39915626e-24],[[ 0.7591447  -0.03151679]  [-0.03151679  0.69620239]] [[0.73811869 0.00559871]  [0.00559871 0.70269279]],2,"{0: 600, 1: 0, 2: 600, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,62,300,3000,6,True,0.5023812024978259,0.7645602301967422,3,3,[2.45353785 0.11980238] [1.16675141 5.05059436] [1.25986648 0.02427898],[2.08183002e-01 4.99928781e-01 2.91888218e-01 1.32704202e-10 2.12326694e-17 3.39722661e-24],[[ 0.71600998 -0.0626268 ]  [-0.0626268   0.73235521]] [[0.73774576 0.0075202 ]  [0.0075202  0.69912764]] [[ 0.77238396 -0.02636552]  [-0.02636552  0.70354143]],3,"{0: 227, 1: 600, 2: 373, 3: 0, 4: 0, 5: 0}",1,0,1
base,1.6e-07,63,300,3000,6,True,0.4960389968041097,1.0,2,2,[ 1.27781489 -0.03661618] [1.27116337 4.95284554],[4.99102369e-01 5.00897631e-01 1.33001214e-10 2.12801917e-17 3.40483021e-24 5.44772755e-31],[[0.83668721 0.04529497]  [0.04529497 0.80713283]] [[0.83600381 0.04441664]  [0.04441664 0.83616302]],2,"{0: 598, 1: 602, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,63,300,3000,6,True,0.49014926449575463,0.9770470930646102,3,3,[1.28402597 4.96000368] [ 2.47848727 -0.07714742] [0.61026066 2.1191124 ],[8.95872165e-04 4.98114190e-01 4.86052099e-01 1.49378380e-02 1.25890953e-10 2.01425496e-17],[[0.81503703 0.02442588]  [0.02442588 0.83397216]] [[0.84374875 0.03641687]  [0.03641687 0.74655628]] [[ 1.05326398 -0.63097244]  [-0.63097244  1.39121607]],3,"{0: 0, 1: 600, 2: 586, 3: 14, 4: 0, 5: 0}",0,0,0
context,1.6e-07,63,300,3000,6,True,0.4960389968041097,1.0,2,2,[ 1.86014302 -0.0385484 ] [1.2708884  4.95034777],[4.98657865e-01 5.01342134e-01 1.33001409e-10 2.12802230e-17 3.40483522e-24 5.44773556e-31],[[1.20480488 0.00842894]  [0.00842894 0.80358181]] [[0.83624521 0.04398316]  [0.04398316 0.84253812]],2,"{0: 598, 1: 602, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,64,300,3000,6,True,0.4899950779734744,0.9636463666349613,4,4,[1.31464212 5.04323081] [1.31906232 0.0233598 ] [2.40665004 2.97922703] [-0.78858773  3.47782238],[4.81799755e-01 4.82852972e-01 2.59174681e-02 9.42980476e-03 1.19646976e-10 1.91435134e-17],[[0.61790104 0.0091873 ]  [0.0091873  0.63051153]] [[ 0.63791325 -0.00670257]  [-0.00670257  0.61491398]] [[0.35079244 0.21738359]  [0.21738359 6.44324551]] [[ 1.25409745 -0.06378317]  [-0.06378317  6.07942763]],4,"{0: 588, 1: 590, 2: 12, 3: 10, 4: 0, 5: 0}",1,1,0
contextless,1.6e-07,64,300,3000,6,True,0.49093918333523445,0.9734885644753872,3,3,[1.34894986 5.04401153] [2.53088047 0.03641523] [-0.11484117  3.15991277],[4.93732023e-01 9.10513129e-04 4.91637149e-01 1.37203145e-02 1.25211409e-10 2.00338224e-17],[[0.6492009  0.00268756]  [0.00268756 0.67780114]] [[ 0.64773107 -0.02578165]  [-0.02578165  0.66408118]] [[ 1.56735667 -1.01494983]  [-1.01494983  5.29656112]],3,"{0: 592, 1: 0, 2: 596, 3: 12, 4: 0, 5: 0}",0,0,0
context,1.6e-07,64,300,3000,6,True,0.4926642542397489,0.9801165317934858,3,3,[1.34812186 5.04314991] [-0.16363834  3.74771389] [1.92512193 0.04204782],[4.93860468e-01 9.02552187e-04 1.14406237e-02 4.93796356e-01 1.32562230e-10 2.12099538e-17],[[0.6503256  0.00563101]  [0.00563101 0.67692832]] [[ 1.78999862 -1.03449219]  [-1.03449219  4.95567336]] [[ 1.03130314 -0.01490618]  [-0.01490618  0.67305925]],3,"{0: 592, 1: 0, 2: 8, 3: 600, 4: 0, 5: 0}",0,0,0
base,1.6e-07,65,300,3000,6,True,0.440836931369198,0.8148841066569636,3,3,[1.32701807 0.05303083] [0.50909497 4.49239581] [1.56614629 5.21316416],[8.95996326e-04 4.96961860e-01 1.20055055e-01 8.91437786e-04 3.81195651e-01 1.32315270e-10],[[0.8230413  0.08089159]  [0.08089159 0.80114209]] [[ 0.31785445 -0.05930026]  [-0.05930026  0.62037461]] [[ 0.70612352 -0.05933164]  [-0.05933164  0.84430129]],3,"{0: 0, 1: 598, 2: 146, 3: 0, 4: 456, 5: 0}",1,1,0
contextless,1.6e-07,65,300,3000,6,True,0.41065521520736803,0.7367152214202097,4,4,[1.31516081 5.04091204] [ 1.93354594 -0.12776972] [3.12102628 0.16100978] [0.61628976 2.16739777],[5.03317999e-01 2.41063419e-01 8.91476332e-04 2.44479555e-01 1.02475508e-02 1.22283427e-10],[[0.81693408 0.07609237]  [0.07609237 0.88395992]] [[0.40143232 0.04224225]  [0.04224225 0.68649894]] [[ 0.51527616 -0.04927484]  [-0.04927484  0.78679282]] [[ 0.92737001 -0.04025395]  [-0.04025395  1.09555558]],4,"{0: 606, 1: 302, 2: 0, 3: 286, 4: 6, 5: 0}",1,0,1
context,1.6e-07,65,300,3000,6,True,0.4828011090586973,0.9867000197681673,2,2,[1.31262445 5.03669139] [1.91353524 0.04620414],[5.04933058e-01 4.95066942e-01 1.32998614e-10 2.12797757e-17 3.40476367e-24 5.44762107e-31],[[0.81754382 0.08120284]  [0.08120284 0.88680364]] [[1.19447984 0.05211882]  [0.05211882 0.78769532]],2,"{0: 606, 1: 594, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,66,300,3000,6,True,0.4893867957023618,1.0,2,2,[ 1.31843872 -0.05305116] [1.30690386 4.94159146],[4.95336294e-01 8.94102865e-04 5.03769603e-01 1.32783753e-10 2.12453977e-17 3.39926313e-24],[[0.68630894 0.01362768]  [0.01362768 0.720035  ]] [[0.69189814 0.0129382 ]  [0.0129382  0.83242673]],2,"{0: 594, 1: 0, 2: 606, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,66,300,3000,6,True,0.4794531436027373,0.9800833964960808,2,2,[ 2.51429828 -0.07181444] [1.30129181 4.91871274],[4.91187027e-01 5.08812973e-01 1.33004647e-10 2.12807411e-17 3.40491812e-24 5.44786819e-31],[[0.68831851 0.00316671]  [0.00316671 0.68374785]] [[0.69433935 0.02609225]  [0.02609225 0.88910998]],2,"{0: 588, 1: 612, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,66,300,3000,6,True,0.48606951478121885,0.9933388903147692,2,2,[ 1.91073407 -0.05764989] [1.30578393 4.93632943],[4.94378012e-01 5.05621988e-01 1.33003276e-10 2.12805216e-17 3.40488301e-24 5.44781202e-31],[[ 1.04728317 -0.00360655]  [-0.00360655  0.71059711]] [[0.69222319 0.01459787]  [0.01459787 0.84480376]],2,"{0: 592, 1: 608, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,67,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.27753196 0.03868185] [1.27317275 5.0292068 ],[5.02388452e-01 4.97611548e-01 1.32999756e-10 2.12799584e-17 3.40479290e-24 5.44766785e-31],[[0.73434417 0.07780687]  [0.07780687 0.81665333]] [[0.73639164 0.07926509]  [0.07926509 0.77377505]],2,"{0: 602, 1: 598, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,67,300,3000,6,True,0.49175551995084554,0.970530267763391,3,3,[1.77404654 1.00540576] [ 2.48870706 -0.01654029] [1.27716833 5.04176395],[4.43609710e-02 8.90726982e-04 4.62291093e-01 8.87591079e-04 4.91569618e-01 1.32542614e-10],[[ 0.53520844 -0.6853106 ]  [-0.6853106   2.23476214]] [[0.75761259 0.07489113]  [0.07489113 0.7203049 ]] [[0.73976353 0.07156826]  [0.07156826 0.75883769]],3,"{0: 18, 1: 0, 2: 586, 3: 0, 4: 596, 5: 0}",0,0,0
context,1.6e-07,67,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.27360529 5.02735678] [1.85926008 0.0367508 ],[8.96711013e-04 4.98376699e-01 5.00726590e-01 1.32890571e-10 2.12624885e-17 3.40199767e-24],[[0.73667418 0.07684761]  [0.07684761 0.77806932]] [[1.08612889 0.04015646]  [0.04015646 0.81241258]],2,"{0: 0, 1: 598, 2: 602, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,68,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.30386424 0.01402123] [1.30257487 5.00541101],[4.98873301e-01 5.01126699e-01 1.33001314e-10 2.12802078e-17 3.40483280e-24 5.44773168e-31],[[0.67216323 0.01258444]  [0.01258444 0.72094953]] [[0.66941992 0.01315801]  [0.01315801 0.75508834]],2,"{0: 598, 1: 602, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,68,300,3000,6,True,0.4893867957023618,0.9867000197681673,2,2,[1.29936404 4.99228054] [2.50062031 0.00293115],[8.88133995e-04 5.03941217e-01 4.95170649e-01 1.32888099e-10 2.12620930e-17 3.40193438e-24],[[0.67159912 0.01971995]  [0.01971995 0.78761363]] [[0.67744168 0.00417233]  [0.00417233 0.69901331]],2,"{0: 0, 1: 606, 2: 594, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,68,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.89855287 0.01159218] [1.30232091 5.00281637],[4.98369578e-01 5.01630422e-01 1.33001536e-10 2.12802432e-17 3.40483847e-24 5.44774075e-31],[[1.03434584e+00 2.93946885e-04]  [2.93946885e-04 7.15705215e-01]] [[0.67002657 0.01264588]  [0.01264588 0.7611671 ]],2,"{0: 598, 1: 602, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,69,300,3000,6,True,0.43754827585101713,0.7829915729099414,4,4,[ 1.43612591 -0.07969987] [0.11668326 0.15682219] [1.39872318 4.93967575] [0.04892735 4.89058348],[0.42643511 0.00088221 0.00088084 0.07622316 0.43796273 0.05761595],[[ 0.54871689 -0.02113066]  [-0.02113066  0.60400458]] [[0.24068073 0.07255738]  [0.07255738 1.55359331]] [[ 0.58184378 -0.04449376]  [-0.04449376  0.60611393]] [[ 0.21588928 -0.07392312]  [-0.07392312  1.5265794 ]],4,"{0: 520, 1: 0, 2: 0, 3: 84, 4: 532, 5: 64}",2,1,1
contextless,1.6e-07,69,300,3000,6,True,0.46054290623335553,0.8577870505204027,4,4,[ 2.57246009 -0.07427364] [1.12976972 5.19978025] [1.28044875 4.85935399] [1.14184091 0.28341117],[0.44926197 0.12148903 0.00087705 0.00087524 0.37323971 0.05425699],[[ 0.60834946 -0.03006342]  [-0.03006342  0.60222949]] [[ 0.5584614  -0.43058159]  [-0.43058159  0.89843656]] [[0.78073775 0.07650679]  [0.07650679 0.59899732]] [[ 0.19459188 -0.21254117]  [-0.21254117  2.08075472]],4,"{0: 554, 1: 42, 2: 0, 3: 0, 4: 554, 5: 50}",1,0,1
context,1.6e-07,69,300,3000,6,True,0.4960389968041097,1.0,2,2,[ 1.83089324 -0.05484336] [1.23911648 4.9362853 ],[5.01324162e-01 4.98675838e-01 1.33000230e-10 2.12800343e-17 3.40480504e-24 5.44768727e-31],[[ 1.0907879  -0.05485314]  [-0.05485314  0.71359548]] [[ 0.72839385 -0.04369464]  [-0.04369464  0.69357777]],2,"{0: 602, 1: 598, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,70,300,3000,6,True,0.4927099932746571,0.9933388891944935,2,2,[ 1.30194796 -0.03843026] [1.30834666 4.95060193],[8.97065839e-04 5.02649279e-01 8.95568335e-04 8.92961466e-04 4.94665125e-01 1.32444317e-10],[[ 0.75947667 -0.04600264]  [-0.04600264  0.84843868]] [[ 0.76458078 -0.04663752]  [-0.04663752  0.78885688]],2,"{0: 0, 1: 604, 2: 0, 3: 0, 4: 596, 5: 0}",0,0,0
contextless,1.6e-07,70,300,3000,6,True,0.49937369519832986,0.9933388889506688,2,2,[ 2.47867083 -0.04834937] [1.30589314 4.94039319],[8.92721163e-04 5.00668199e-01 8.92181946e-04 4.97546898e-01 1.32668094e-10 2.12268919e-17],[[ 0.78523828 -0.09646708]  [-0.09646708  0.82683334]] [[ 0.76407664 -0.04290953]  [-0.04290953  0.81129888]],2,"{0: 0, 1: 600, 2: 0, 3: 600, 4: 0, 5: 0}",0,0,0
context,1.6e-07,70,300,3000,6,True,0.49937369519832986,0.9933388889506688,2,2,[ 1.88838349 -0.04184438] [1.30748778 4.94713402],[8.95348160e-04 5.02025660e-01 4.97078992e-01 1.32888954e-10 2.12622298e-17 3.40195627e-24],[[ 1.11859165 -0.07567117]  [-0.07567117  0.8406276 ]] [[ 0.76399589 -0.04586542]  [-0.04586542  0.79594602]],2,"{0: 0, 1: 600, 2: 600, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,71,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.23554236 0.00901278] [1.23469179 5.00015752],[5.00070658e-01 8.97487815e-04 4.99031854e-01 1.32779609e-10 2.12447346e-17 3.39915703e-24],[[ 0.69364786 -0.01174908]  [-0.01174908  0.61628828]] [[ 0.69289104 -0.01176656]  [-0.01176656  0.6233194 ]],2,"{0: 600, 1: 0, 2: 600, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,71,300,3000,6,True,0.4960389968041097,0.9933388889506688,2,2,[2.41779951 0.00625935] [1.23467098 4.99663875],[4.99441674e-01 8.97420319e-04 4.99660906e-01 1.32780164e-10 2.12448234e-17 3.39917124e-24],[[ 0.71830592 -0.04995176]  [-0.04995176  0.61106466]] [[ 0.69346387 -0.01411608]  [-0.01411608  0.63237071]],2,"{0: 598, 1: 0, 2: 602, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,71,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.82589048 0.0084882 ] [1.23487751 4.99927287],[4.99962424e-01 5.00037576e-01 1.33000834e-10 2.12801309e-17 3.40482050e-24 5.44771200e-31],[[ 1.05491658 -0.03253419]  [-0.03253419  0.61534741]] [[ 0.69325289 -0.01349347]  [-0.01349347  0.6255787 ]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,72,300,3000,6,True,0.48545380556744877,0.9473206034169585,3,3,[1.26014972 4.97117571] [1.3489925 1.7311457] [ 1.25628888 -0.06163892],[4.70438251e-01 6.77225458e-02 4.61839203e-01 1.32774160e-10 2.12438628e-17 3.39901756e-24],[[0.71696572 0.09070034]  [0.09070034 0.60870958]] [[ 0.09781449 -0.0108779 ]  [-0.0108779   6.84579831]] [[0.72585566 0.0882999 ]  [0.0882999  0.61759909]],3,"{0: 582, 1: 32, 2: 586, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,72,300,3000,6,True,0.48746842903129295,0.9540600595009777,3,3,[1.2594635  4.98013816] [ 2.4646724  -0.10138324] [1.32400567 3.83759901],[4.54572688e-01 4.90714636e-01 5.47126765e-02 1.31028233e-10 2.09645146e-17 3.35432184e-24],[[0.73700502 0.08674179]  [0.08674179 0.59224713]] [[0.66836551 0.06765998]  [0.06765998 0.69939591]] [[0.13380992 0.01181215]  [0.01181215 2.86676612]],3,"{0: 578, 1: 594, 2: 28, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,72,300,3000,6,True,0.48999737808211746,0.9636686791176307,3,3,[1.26106318 4.96988715] [ 1.86154732 -0.09399727] [1.32635328 3.66190449],[4.67809134e-01 4.92387265e-01 8.71427214e-04 8.51423343e-04 3.80807503e-02 1.25005054e-10],[[0.72014322 0.08792996]  [0.08792996 0.61651997]] [[1.03806257 0.07066903]  [0.07066903 0.71095149]] [[ 0.11895445 -0.01671907]  [-0.01671907  3.13425123]],3,"{0: 584, 1: 594, 2: 0, 3: 0, 4: 22, 5: 0}",0,0,0
base,1.6e-07,73,300,3000,6,True,0.46784528555255456,0.8821902177901059,4,4,[1.4654047  0.03131909] [0.85869258 0.01734137] [1.3057362  5.08315773] [1.44825738 2.77902835],[3.60100800e-01 8.89655772e-04 1.30357387e-01 4.85076890e-01 2.35752662e-02 1.28152638e-10],[[0.8122129  0.12654595]  [0.12654595 0.5597241 ]] [[ 0.45281427 -0.28920506]  [-0.28920506  1.00239766]] [[0.79131334 0.03043219]  [0.03043219 0.65791058]] [[ 0.0984585  -0.05075587]  [-0.05075587  1.77034757]],4,"{0: 528, 1: 0, 2: 60, 3: 594, 4: 18, 5: 0}",0,0,0
contextless,1.6e-07,73,300,3000,6,True,0.47569113441372735,0.9099181073703366,3,3,[ 2.63677399e+00 -2.26136144e-03] [1.30859103 5.05277222] [1.90898838 0.32422989],[3.88390799e-01 4.97973168e-01 1.13636033e-01 1.32074749e-10 2.11319570e-17 3.38111263e-24],[[0.79314929 0.12222761]  [0.12222761 0.53736915]] [[0.77760136 0.02314646]  [0.02314646 0.69778432]] [[ 0.51816845 -0.49518632]  [-0.49518632  1.42981283]],3,"{0: 540, 1: 600, 2: 60, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,73,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.89241719 0.05511244] [1.30852411 5.0450593 ],[5.00111159e-01 4.99888841e-01 1.33000768e-10 2.12801204e-17 3.40481881e-24 5.44770930e-31],[[ 1.13819331 -0.00770582]  [-0.00770582  0.70296434]] [[0.77435395 0.02324632]  [0.02324632 0.70998983]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,74,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.31313149 5.0054587 ] [1.30947477 0.01513874],[8.84876845e-04 8.83203869e-04 4.99268209e-01 4.98963710e-01 1.32779315e-10 2.12446873e-17],[[ 0.74051856 -0.03469357]  [-0.03469357  0.74821769]] [[ 0.747295   -0.03551009]  [-0.03551009  0.75409512]],2,"{0: 0, 1: 0, 2: 600, 3: 600, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,74,300,3000,6,True,0.49937369519832986,1.0,2,2,[2.48275024 0.01357313] [1.31189187 5.0042817 ],[5.00325206e-01 8.84284695e-04 8.83419856e-04 8.81119961e-04 4.97025969e-01 1.32337855e-10],[[ 0.75458901 -0.08614704]  [-0.08614704  0.75024912]] [[ 0.74433584 -0.03485865]  [-0.03485865  0.75051776]],2,"{0: 600, 1: 0, 2: 0, 3: 0, 4: 600, 5: 0}",0,0,0
context,1.6e-07,74,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.31306027 5.0055002 ] [1.89522689 0.01522062],[8.85250192e-04 4.99697414e-01 4.99417335e-01 1.32889994e-10 2.12623963e-17 3.40198291e-24],[[ 0.74114452 -0.03593319]  [-0.03593319  0.74800831]] [[ 1.09635679 -0.06327307]  [-0.06327307  0.7541897 ]],2,"{0: 0, 1: 600, 2: 600, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,75,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.24923374 0.02271048] [1.25067715 5.01449825],[8.90202855e-04 4.99021634e-01 5.00088163e-01 1.32890290e-10 2.12624436e-17 3.40199048e-24],[[ 0.73799829 -0.10453933]  [-0.10453933  0.72241079]] [[ 0.73386995 -0.10377505]  [-0.10377505  0.7433759 ]],2,"{0: 0, 1: 598, 2: 602, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,75,300,3000,6,True,0.42967072461451317,0.7678954691572006,3,3,[1.88793575 0.02170831] [1.25088346 5.01339782] [2.82598018 0.0288672 ],[8.84257955e-04 2.06235736e-01 5.00604896e-01 2.92275110e-01 1.32594813e-10 2.12151670e-17],[[ 0.561452   -0.19785566]  [-0.19785566  0.82103993]] [[ 0.73546686 -0.10677082]  [-0.10677082  0.74595313]] [[ 0.53474335 -0.08841509]  [-0.08841509  0.68295678]],3,"{0: 0, 1: 222, 2: 602, 3: 376, 4: 0, 5: 0}",1,0,1
context,1.6e-07,75,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.84451265 0.02170598] [1.25075266 5.01365261],[8.88109378e-04 4.98837395e-01 5.00274495e-01 1.32890373e-10 2.12624568e-17 3.40199259e-24],[[ 1.10210309 -0.11574797]  [-0.11574797  0.71994762]] [[ 0.73452558 -0.10527774]  [-0.10527774  0.74502847]],2,"{0: 0, 1: 598, 2: 602, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,76,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.26838289 0.0300486 ] [1.27101983 5.01914766],[5.00534582e-01 4.99465417e-01 1.33000581e-10 2.12800904e-17 3.40481401e-24 5.44770162e-31],[[ 0.66057139 -0.01990188]  [-0.01990188  0.79934684]] [[ 0.65828792 -0.01934928]  [-0.01934928  0.7968675 ]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,76,300,3000,6,True,0.49349699010434167,0.9769914827627532,3,3,[ 2.48209132 -0.01482162] [1.27878449 5.03026407] [0.81498753 2.13033882],[4.87208393e-01 4.95575530e-01 1.72160770e-02 1.26879854e-10 2.03007739e-17 3.24812335e-24],[[ 0.6585512  -0.00718609]  [-0.00718609  0.73071213]] [[ 0.65586331 -0.0333245 ]  [-0.0333245   0.78432992]] [[ 0.41262869 -0.36959237]  [-0.36959237  1.38625252]],3,"{0: 588, 1: 598, 2: 14, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,76,300,3000,6,True,0.3791731493744465,0.4556241330972969,5,5,[1.36673252 0.02904202] [0.5163849  4.77479105] [1.08235581 5.1476895 ] [1.92205297 5.01688605] [2.68655897 0.02891771],[0.31444568 0.12422537 0.00088544 0.1815213  0.19520646 0.18371574],[[ 0.65969663 -0.04374856]  [-0.04374856  0.85852511]] [[ 0.32408682 -0.02117439]  [-0.02117439  0.92424688]] [[ 0.3242123  -0.13845672]  [-0.13845672  0.83311368]] [[ 0.36668152 -0.00359829]  [-0.00359829  0.76998656]] [[ 0.55450396 -0.05008748]  [-0.05008748  0.72513023]],5,"{0: 393, 1: 114, 2: 0, 3: 234, 4: 252, 5: 207}",3,2,1
base,1.6e-07,77,300,3000,6,True,0.47054647995154625,0.9153011587240293,3,3,[-0.15418086  0.07914046] [1.29065116 4.9362955 ] [ 1.43537648 -0.06801659],[4.52531062e-02 5.00283769e-01 8.89838512e-04 4.53573286e-01 1.32620204e-10 2.12192296e-17],[[0.25577213 0.18336741]  [0.18336741 0.95096204]] [[0.78028896 0.00952001]  [0.00952001 0.7570586 ]] [[0.60532957 0.01358689]  [0.01358689 0.74511316]],3,"{0: 56, 1: 600, 2: 0, 3: 544, 4: 0, 5: 0}",1,0,1
contextless,1.6e-07,77,300,3000,6,True,0.47831064152182107,0.9255670513823416,3,3,[0.9068111  0.01249709] [1.2903936 4.933265 ] [ 2.60344358 -0.06279813],[3.72450377e-02 5.00837440e-01 8.94332243e-04 4.61023190e-01 1.32628983e-10 2.12206341e-17],[[ 0.19752439 -0.00295644]  [-0.00295644  1.11583632]] [[0.78135712 0.00784915]  [0.00784915 0.76454548]] [[ 0.62729945 -0.02005568]  [-0.02005568  0.73163023]],3,"{0: 44, 1: 602, 2: 0, 3: 554, 4: 0, 5: 0}",1,0,1
context,1.6e-07,77,300,3000,6,True,0.4960389968041097,0.9933388889506688,2,2,[1.29042869 4.93418613] [ 1.88489353 -0.0610088 ],[8.96327406e-04 5.00725839e-01 4.98377833e-01 1.32889532e-10 2.12623223e-17 3.40197108e-24],[[0.78052994 0.0088471 ]  [0.0088471  0.76179109]] [[ 1.13849357 -0.00621917]  [-0.00621917  0.74152455]],2,"{0: 0, 1: 602, 2: 598, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,78,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.36475929 5.03468425] [1.36928326 0.04388496],[8.95167240e-04 4.99075180e-01 8.91264580e-04 4.99138388e-01 1.32669501e-10 2.12271170e-17],[[0.80685371 0.0382739 ]  [0.0382739  0.66537386]] [[0.80907471 0.03843865]  [0.03843865 0.68463811]],2,"{0: 0, 1: 600, 2: 0, 3: 600, 4: 0, 5: 0}",0,0,0
